ID;Mun/UF;MUNICIPIO;UF;LATITUDE;LONGITUDE
1052;PARANAIGUARA - GO;PARANAIGUARA;GO;-18,91;-50,65
5064;MIRA ESTRELA - SP;MIRA ESTRELA;SP;-19,97;-50,13
688;IBARETAMA - CE;IBARETAMA;CE;-4,8;-38,75
5290;SAO PAULO - SP;SAO PAULO;SP;-23,54;-46,63
3669;BAIA FORMOSA - RN;BAIA FORMOSA;RN;-6,36;-35
3821;VILA FLOR - RN;VILA FLOR;RN;-6,31;-35,07
5339;TORRINHA - SP;TORRINHA;SP;-22,42;-48,16
2325;LUCIARA - MT;LUCIARA;MT;-11,22;-50,66
3741;MOSSORO - RN;MOSSORO;RN;-5,18;-37,34
3791;SAO PAULO DO POTENGI - RN;SAO PAULO DO POTENGI;RN;-5,89;-35,76
5074;MOMBUCA - SP;MOMBUCA;SP;-22,92;-47,56
5234;SALTINHO - SP;SALTINHO;SP;-22,84;-47,67
5058;MAUA - SP;MAUA;SP;-23,66;-46,46
1021;MONTES CLAROS DE GOIAS - GO;MONTES CLAROS DE GOIAS;GO;-16;-51,39
1196;GONCALVES DIAS - MA;GONCALVES DIAS;MA;-5,15;-44,29
3677;CAICARA DO RIO DO VENTO - RN;CAICARA DO RIO DO VENTO;RN;-5,76;-35,99
3670;BARAUNA - RN;BARAUNA;RN;-5,08;-37,61
5006;JACI - SP;JACI;SP;-20,88;-49,57
4797;BERTIOGA - SP;BERTIOGA;SP;-23,85;-46,13
3674;BOM JESUS - RN;BOM JESUS;RN;-5,98;-35,58
5273;SAO CAETANO DO SUL - SP;SAO CAETANO DO SUL;SP;-23,62;-46,55
4845;CAPIVARI - SP;CAPIVARI;SP;-22,99;-47,5
1022;MONTIVIDIU - GO;MONTIVIDIU;GO;-17,44;-51,17
5095;NOVA ALIANCA - SP;NOVA ALIANCA;SP;-21,01;-49,49
5214;RIBEIRAO PIRES - SP;RIBEIRAO PIRES;SP;-23,71;-46,41
4802;BOCAINA - SP;BOCAINA;SP;-22,13;-48,51
3658;AFONSO BEZERRA - RN;AFONSO BEZERRA;RN;-5,49;-36,5
1172;CAXIAS - MA;CAXIAS;MA;-4,85;-43,35
3080;NOSSA SENHORA DE NAZARE - PI;NOSSA SENHORA DE NAZARE;PI;-4,63;-42,17
1327;TUNTUM - MA;TUNTUM;MA;-5,25;-44,64
3683;CARNAUBAIS - RN;CARNAUBAIS;RN;-5,34;-36,83
5092;NEVES PAULISTA - SP;NEVES PAULISTA;SP;-20,84;-49,63
1146;BARRA DO CORDA - MA;BARRA DO CORDA;MA;-5,5;-45,24
698;IPUEIRAS - CE;IPUEIRAS;CE;-4,54;-40,71
771;RUSSAS - CE;RUSSAS;CE;-4,94;-37,97
5221;RIO GRANDE DA SERRA - SP;RIO GRANDE DA SERRA;SP;-23,74;-46,39
5262;SANTO ANDRE - SP;SANTO ANDRE;SP;-23,66;-46,53
3819;VERA CRUZ - RN;VERA CRUZ;RN;-6,04;-35,42
3771;RIACHUELO - RN;RIACHUELO;RN;-5,81;-35,82
5200;RAFARD - SP;RAFARD;SP;-23,01;-47,52
3758;PEDRO AVELINO - RN;PEDRO AVELINO;RN;-5,52;-36,38
3667;ARES - RN;ARES;RN;-6,19;-35,16
5135;PARISI - SP;PARISI;SP;-20,3;-50,01
5260;SANTANA DE PARNAIBA - SP;SANTANA DE PARNAIBA;SP;-23,44;-46,91
4821;CABREUVA - SP;CABREUVA;SP;-23,3;-47,13
5079;MONTE APRAZIVEL - SP;MONTE APRAZIVEL;SP;-20,77;-49,71
5165;PIRAPORA DO BOM JESUS - SP;PIRAPORA DO BOM JESUS;SP;-23,39;-47
5235;SALTO - SP;SALTO;SP;-23,2;-47,28
5115;OSASCO - SP;OSASCO;SP;-23,53;-46,79
3792;SAO PEDRO - RN;SAO PEDRO;RN;-5,89;-35,63
3739;MONTE ALEGRE - RN;MONTE ALEGRE;RN;-6,06;-35,33
4847;CARAPICUIBA - SP;CARAPICUIBA;SP;-23,52;-46,83
3776;SANTA MARIA - RN;SANTA MARIA;RN;-5,84;-35,69
5369;VOTUPORANGA - SP;VOTUPORANGA;SP;-20,42;-49,97
4809;BORBOREMA - SP;BORBOREMA;SP;-21,62;-49,07
5272;SAO BERNARDO DO CAMPO - SP;SAO BERNARDO DO CAMPO;SP;-23,69;-46,56
3001;COCAL DE TELHA - PI;COCAL DE TELHA;PI;-4,55;-41,97
4790;BARUERI - SP;BARUERI;SP;-23,51;-46,87
5106;NOVO HORIZONTE - SP;NOVO HORIZONTE;SP;-21,46;-49,22
3811;TIBAU DO SUL - RN;TIBAU DO SUL;RN;-6,18;-35,09
3797;SENADOR GEORGINO AVELINO - RN;SENADOR GEORGINO AVELINO;RN;-6,16;-35,12
4883;DOIS CORREGOS - SP;DOIS CORREGOS;SP;-22,36;-48,38
5253;SANTA MARIA DA SERRA - SP;SANTA MARIA DA SERRA;SP;-22,56;-48,16
5316;TABOAO DA SERRA - SP;TABOAO DA SERRA;SP;-23,6;-46,75
4879;DIADEMA - SP;DIADEMA;SP;-23,68;-46,62
5143;PEDRANOPOLIS - SP;PEDRANOPOLIS;SP;-20,24;-50,11
4974;IRAPUA - SP;IRAPUA;SP;-21,27;-49,4
5454;NOVA OLINDA - TO;NOVA OLINDA;TO;-7,63;-48,42
5011;JANDIRA - SP;JANDIRA;SP;-23,52;-46,9
5000;ITU - SP;ITU;SP;-23,26;-47,29
3743;NISIA FLORESTA - RN;NISIA FLORESTA;RN;-6,09;-35,2
1301;SAO JOAO DO PARAISO - MA;SAO JOAO DO PARAISO;MA;-6,46;-47,05
3786;SAO JOSE DE MIPIBU - RN;SAO JOSE DE MIPIBU;RN;-6,07;-35,23
3662;ALTO DO RODRIGUES - RN;ALTO DO RODRIGUES;RN;-5,28;-36,76
3757;PEDRA PRETA - RN;PEDRA PRETA;RN;-5,58;-36,1
3715;JARDIM DE ANGICOS - RN;JARDIM DE ANGICOS;RN;-5,65;-35,96
5045;MACEDONIA - SP;MACEDONIA;SP;-20,14;-50,19
3799;SERRA DO MEL - RN;SERRA DO MEL;RN;-5,17;-37,02
4979;ITAJU - SP;ITAJU;SP;-21,98;-48,8
1197;GOVERNADOR ARCHER - MA;GOVERNADOR ARCHER;MA;-5,02;-44,27
4756;ARACARIGUAMA - SP;ARACARIGUAMA;SP;-23,43;-47,06
4965;INDIAPORA - SP;INDIAPORA;SP;-19,98;-50,29
707;ITATIRA - CE;ITATIRA;CE;-4,52;-39,62
4784;BARIRI - SP;BARIRI;SP;-22,07;-48,74
5391;BANDEIRANTES DO TOCANTINS - TO;BANDEIRANTES DO TOCANTINS;TO;-7,75;-48,58
4985;ITAPEVI - SP;ITAPEVI;SP;-23,54;-46,93
3672;BENTO FERNANDES - RN;BENTO FERNANDES;RN;-5,69;-35,82
3760;PENDENCIAS - RN;PENDENCIAS;RN;-5,26;-36,72
5173;POLONI - SP;POLONI;SP;-20,78;-49,82
2371;SANTA TEREZINHA - MT;SANTA TEREZINHA;MT;-10,47;-50,5
5300;SEBASTIANOPOLIS DO SUL - SP;SEBASTIANOPOLIS DO SUL;SP;-20,65;-49,92
5014;JAU - SP;JAU;SP;-22,29;-48,55
3705;IELMO MARINHO - RN;IELMO MARINHO;RN;-5,82;-35,55
1204;GRAJAU - MA;GRAJAU;MA;-5,81;-46,13
1186;DOM PEDRO - MA;DOM PEDRO;MA;-5,03;-44,43
2977;BOQUEIRAO DO PIAUI - PI;BOQUEIRAO DO PIAUI;PI;-4,48;-42,07
5356;VALENTIM GENTIL - SP;VALENTIM GENTIL;SP;-20,42;-50,08
3098;PEDRO II - PI;PEDRO II;PI;-4,42;-41,45
5063;MINEIROS DO TIETE - SP;MINEIROS DO TIETE;SP;-22,4;-48,45
668;CROATA - CE;CROATA;CE;-4,4;-40,91
5059;MENDONCA - SP;MENDONCA;SP;-21,16;-49,58
1779;LIMEIRA DO OESTE - MG;LIMEIRA DO OESTE;MG;-19,55;-50,58
2993;CAPITAO DE CAMPOS - PI;CAPITAO DE CAMPOS;PI;-4,45;-41,94
4876;CUBATAO - SP;CUBATAO;SP;-23,89;-46,42
5094;NIPOA - SP;NIPOA;SP;-20,91;-49,77
4871;COTIA - SP;COTIA;SP;-23,6;-46,91
686;HIDROLANDIA - CE;HIDROLANDIA;CE;-4,4;-40,43
4894;EMBU - SP;EMBU;SP;-23,64;-46,85
3158;UNIAO - PI;UNIAO;PI;-4,58;-42,86
4939;GUARUJA - SP;GUARUJA;SP;-23,99;-46,25
921;CACHOEIRA ALTA - GO;CACHOEIRA ALTA;GO;-18,76;-50,94
705;ITAPIUNA - CE;ITAPIUNA;CE;-4,56;-38,92
5018;JOSE BONIFACIO - SP;JOSE BONIFACIO;SP;-21,05;-49,68
711;JAGUARUANA - CE;JAGUARUANA;CE;-4,83;-37,78
1305;SAO JOSE DOS BASILIOS - MA;SAO JOSE DOS BASILIOS;MA;-5,05;-44,58
5270;SANTOS - SP;SANTOS;SP;-23,96;-46,33
4932;GUARANI D'OESTE - SP;GUARANI D'OESTE;SP;-20,07;-50,33
5120;OUROESTE - SP;OUROESTE;SP;-20;-50,37
5181;PORTO FELIZ - SP;PORTO FELIZ;SP;-23,21;-47,52
2982;CABECEIRAS DO PIAUI - PI;CABECEIRAS DO PIAUI;PI;-4,47;-42,3
5060;MERIDIANO - SP;MERIDIANO;SP;-20,35;-50,17
904;ARENOPOLIS - GO;ARENOPOLIS;GO;-16,38;-51,56
5230;SALES - SP;SALES;SP;-21,34;-49,48
5380;ARAGUACEMA - TO;ARAGUACEMA;TO;-8,8;-49,55
3056;LAGOA DE SAO FRANCISCO - PI;LAGOA DE SAO FRANCISCO;PI;-4,39;-41,6
3055;LAGOA ALEGRE - PI;LAGOA ALEGRE;PI;-4,51;-42,62
898;APARECIDA DO RIO DOCE - GO;APARECIDA DO RIO DOCE;GO;-18,29;-51,14
4946;IACANGA - SP;IACANGA;SP;-21,89;-49,02
4765;AREALVA - SP;AREALVA;SP;-22,02;-48,91
1047;PALESTINA DE GOIAS - GO;PALESTINA DE GOIAS;GO;-16,73;-51,53
5297;SAO VICENTE - SP;SAO VICENTE;SP;-23,96;-46,39
5336;TIETE - SP;TIETE;SP;-23,1;-47,71
4906;FERNANDOPOLIS - SP;FERNANDOPOLIS;SP;-20,28;-50,24
4990;ITAPUI - SP;ITAPUI;SP;-22,23;-48,71
5293;SAO ROQUE - SP;SAO ROQUE;SP;-23,52;-47,13
3751;PARNAMIRIM - RN;PARNAMIRIM;RN;-5,91;-35,26
747;PALHANO - CE;PALHANO;CE;-4,74;-37,95
4751;ANHEMBI - SP;ANHEMBI;SP;-22,78;-48,12
2972;BOA HORA - PI;BOA HORA;PI;-4,41;-42,08
4982;ITAPECERICA DA SERRA - SP;ITAPECERICA DA SERRA;SP;-23,71;-46,84
3731;MACAIBA - RN;MACAIBA;RN;-5,85;-35,35
5361;VARGEM GRANDE PAULISTA - SP;VARGEM GRANDE PAULISTA;SP;-23,6;-47,02
4808;BORACEIA - SP;BORACEIA;SP;-22,19;-48,77
3703;GROSSOS - RN;GROSSOS;RN;-4,98;-37,15
5020;JUMIRIM - SP;JUMIRIM;SP;-23,08;-47,78
5436;JUARINA - TO;JUARINA;TO;-8,11;-49,06
697;IPU - CE;IPU;CE;-4,32;-40,71
5352;UNIAO PAULISTA - SP;UNIAO PAULISTA;SP;-20,88;-49,89
5026;LARANJAL PAULISTA - SP;LARANJAL PAULISTA;SP;-23,05;-47,83
4727;ADOLFO - SP;ADOLFO;SP;-21,23;-49,64
5187;PRAIA GRANDE - SP;PRAIA GRANDE;SP;-24;-46,4
774;SANTA QUITERIA - CE;SANTA QUITERIA;CE;-4,33;-40,15
5093;NHANDEARA - SP;NHANDEARA;SP;-20,69;-50,03
5404;CASEARA - TO;CASEARA;TO;-9,27;-49,95
1189;ESTREITO - MA;ESTREITO;MA;-6,56;-47,45
5044;MACAUBAL - SP;MACAUBAL;SP;-20,8;-49,96
5382;ARAGUAINA - TO;ARAGUAINA;TO;-7,19;-48,2
5047;MAIRINQUE - SP;MAIRINQUE;SP;-23,54;-47,18
5372;AGUIARNOPOLIS - TO;AGUIARNOPOLIS;TO;-6,56;-47,46
5348;UBARANA - SP;UBARANA;SP;-21,16;-49,71
5394;BERNARDO SAYAO - TO;BERNARDO SAYAO;TO;-7,87;-48,88
1125;ALDEIAS ALTAS - MA;ALDEIAS ALTAS;MA;-4,62;-43,47
651;CAPISTRANO - CE;CAPISTRANO;CE;-4,47;-38,9
5412;COUTO DE MAGALHAES - TO;COUTO DE MAGALHAES;TO;-8,28;-49,24
3762;POCO BRANCO - RN;POCO BRANCO;RN;-5,62;-35,66
3666;AREIA BRANCA - RN;AREIA BRANCA;RN;-4,95;-37,13
5450;MOSQUITO - TO;MOSQUITO;TO;-6,61;-47,54
3718;JOAO CAMARA - RN;JOAO CAMARA;RN;-5,53;-35,82
924;CACU - GO;CACU;GO;-18,55;-51,13
4856;CERQUILHO - SP;CERQUILHO;SP;-23,16;-47,74
1290;SANTO ANTONIO DOS LOPES - MA;SANTO ANTONIO DOS LOPES;MA;-4,86;-44,36
4785;BARRA BONITA - SP;BARRA BONITA;SP;-22,49;-48,55
3784;SAO GONCALO DO AMARANTE - RN;SAO GONCALO DO AMARANTE;RN;-5,79;-35,32
5347;TURMALINA - SP;TURMALINA;SP;-20,05;-50,47
4956;IGARACU DO TIETE - SP;IGARACU DO TIETE;SP;-22,5;-48,55
3764;PORTO DO MANGUE - RN;PORTO DO MANGUE;RN;-5,06;-36,78
4739;ALUMINIO - SP;ALUMINIO;SP;-23,53;-47,26
5179;POPULINA - SP;POPULINA;SP;-19,95;-50,53
3711;JANDAIRA - RN;JANDAIRA;RN;-5,35;-36,12
2503;SANTA MARIA DAS BARREIRAS - PA;SANTA MARIA DAS BARREIRAS;PA;-8,85;-49,72
2432;CONCEICAO DO ARAGUAIA - PA;CONCEICAO DO ARAGUAIA;PA;-8,25;-49,26
633;ARATUBA - CE;ARATUBA;CE;-4,41;-39,04
3806;TAIPU - RN;TAIPU;RN;-5,62;-35,59
1215;JENIPAPO DOS VIEIRAS - MA;JENIPAPO DOS VIEIRAS;MA;-5,37;-45,63
3732;MACAU - RN;MACAU;RN;-5,11;-36,63
4895;EMBU-GUACU - SP;EMBU-GUACU;SP;-23,83;-46,81
741;OCARA - CE;OCARA;CE;-4,49;-38,59
1496;CARNEIRINHO - MG;CARNEIRINHO;MG;-19,69;-50,68
1217;JOSELANDIA - MA;JOSELANDIA;MA;-4,96;-44,7
1225;LAJEADO NOVO - MA;LAJEADO NOVO;MA;-6,18;-47,03
1312;SAO RAIMUNDO DO DOCA BEZERRA - MA;SAO RAIMUNDO DO DOCA BEZERRA;MA;-5,1;-45,07
5354;URU - SP;URU;SP;-21,78;-49,28
3019;DOMINGOS MOURAO - PI;DOMINGOS MOURAO;PI;-4,25;-41,27
650;CANINDE - CE;CANINDE;CE;-4,35;-39,31
759;PIRES FERREIRA - CE;PIRES FERREIRA;CE;-4,24;-40,64
701;ITAICABA - CE;ITAICABA;CE;-4,67;-37,82
4864;CONCHAS - SP;CONCHAS;SP;-23,01;-48,01
4804;BOITUVA - SP;BOITUVA;SP;-23,28;-47,67
3105;PIRIPIRI - PI;PIRIPIRI;PI;-4,27;-41,77
4910;FLOREAL - SP;FLOREAL;SP;-20,67;-50,14
5415;DARCINOPOLIS - TO;DARCINOPOLIS;TO;-6,71;-47,76
5228;SABINO - SP;SABINO;SP;-21,46;-49,57
5141;PEDERNEIRAS - SP;PEDERNEIRAS;SP;-22,35;-48,77
5204;REGINOPOLIS - SP;REGINOPOLIS;SP;-21,88;-49,22
5175;PONGAI - SP;PONGAI;SP;-21,73;-49,36
3810;TIBAU - RN;TIBAU;RN;-4,83;-37,25
4902;ESTRELA D'OESTE - SP;ESTRELA D'OESTE;SP;-20,28;-50,4
5150;PEREIRAS - SP;PEREIRAS;SP;-23,07;-47,97
5170;PLANALTO - SP;PLANALTO;SP;-21,03;-49,92
3742;NATAL - RN;NATAL;RN;-5,79;-35,2
4884;DOLCINOPOLIS - SP;DOLCINOPOLIS;SP;-20,12;-50,51
1313;SAO ROBERTO - MA;SAO ROBERTO;MA;-5,02;-44,99
5508;WANDERLANDIA - TO;WANDERLANDIA;TO;-6,84;-47,96
5367;VITORIA BRASIL - SP;VITORIA BRASIL;SP;-20,19;-50,48
5277;SAO JOAO DAS DUAS PONTES - SP;SAO JOAO DAS DUAS PONTES;SP;-20,38;-50,37
4953;IBIUNA - SP;IBIUNA;SP;-23,65;-47,22
798;VARJOTA - CE;VARJOTA;CE;-4,19;-40,47
1188;ESPERANTINOPOLIS - MA;ESPERANTINOPOLIS;MA;-4,88;-44,68
5309;SOROCABA - SP;SOROCABA;SP;-23,5;-47,45
3694;EXTREMOZ - RN;EXTREMOZ;RN;-5,7;-35,3
3684;CEARA-MIRIM - RN;CEARA-MIRIM;RN;-5,63;-35,42
5046;MAGDA - SP;MAGDA;SP;-20,64;-50,22
630;ARACOIABA - CE;ARACOIABA;CE;-4,37;-38,81
5061;MESOPOLIS - SP;MESOPOLIS;SP;-19,96;-50,63
5075;MONCOES - SP;MONCOES;SP;-20,85;-50,09
1319;SITIO NOVO - MA;SITIO NOVO;MA;-5,87;-46,69
4968;IPERO - SP;IPERO;SP;-23,35;-47,68
5286;SAO LOURENCO DA SERRA - SP;SAO LOURENCO DA SERRA;SP;-23,85;-46,94
2277;ARAGUAIANA - MT;ARAGUAIANA;MT;-15,73;-51,83
5368;VOTORANTIM - SP;VOTORANTIM;SP;-23,54;-47,43
656;CARNAUBAL - CE;CARNAUBAL;CE;-4,16;-40,94
684;GUARACIABA DO NORTE - CE;GUARACIABA DO NORTE;CE;-4,16;-40,74
5043;MACATUBA - SP;MACATUBA;SP;-22,5;-48,71
1268;PORTO FRANCO - MA;PORTO FRANCO;MA;-6,33;-47,39
1169;CAPINZAL DO NORTE - MA;CAPINZAL DO NORTE;MA;-4,72;-44,32
5131;PARANAPUA - SP;PARANAPUA;SP;-20,1;-50,58
2963;BARRAS - PI;BARRAS;PI;-4,24;-42,29
5278;SAO JOAO DE IRACEMA - SP;SAO JOAO DE IRACEMA;SP;-20,51;-50,35
643;BATURITE - CE;BATURITE;CE;-4,32;-38,88
737;MULUNGU - CE;MULUNGU;CE;-4,3;-38,99
770;RERIUTABA - CE;RERIUTABA;CE;-4,14;-40,58
5505;TOCANTINOPOLIS - TO;TOCANTINOPOLIS;TO;-6,32;-47,41
5076;MONGAGUA - SP;MONGAGUA;SP;-24,08;-46,62
691;ICAPUI - CE;ICAPUI;CE;-4,71;-37,35
4919;GASTAO VIDIGAL - SP;GASTAO VIDIGAL;SP;-20,79;-50,18
5346;TURIUBA - SP;TURIUBA;SP;-20,93;-50,1
3704;GUAMARE - RN;GUAMARE;RN;-5,1;-36,32
629;ARACATI - CE;ARACATI;CE;-4,56;-37,77
4779;BALBINOS - SP;BALBINOS;SP;-21,9;-49,35
1058;PIRANHAS - GO;PIRANHAS;GO;-16,42;-51,82
4857;CESARIO LANGE - SP;CESARIO LANGE;SP;-23,22;-47,95
5009;JALES - SP;JALES;SP;-20,26;-50,54
652;CARIDADE - CE;CARIDADE;CE;-4,23;-39,19
3766;PUREZA - RN;PUREZA;RN;-5,46;-35,55
5370;ZACARIAS - SP;ZACARIAS;SP;-21,05;-50,05
4758;ARACOIABA DA SERRA - SP;ARACOIABA DA SERRA;SP;-23,5;-47,61
685;GUARAMIRANGA - CE;GUARAMIRANGA;CE;-4,26;-38,93
2978;BRASILEIRA - PI;BRASILEIRA;PI;-4,13;-41,78
3700;GALINHOS - RN;GALINHOS;RN;-5,09;-36,27
5288;SAO MANUEL - SP;SAO MANUEL;SP;-22,73;-48,57
4767;AREIOPOLIS - SP;AREIOPOLIS;SP;-22,66;-48,66
5331;TATUI - SP;TATUI;SP;-23,35;-47,85
4921;GENERAL SALGADO - SP;GENERAL SALGADO;SP;-20,64;-50,36
5240;SANTA ALBERTINA - SP;SANTA ALBERTINA;SP;-20,03;-50,72
5491;SANTA TEREZINHA DO TOCANTINS - TO;SANTA TEREZINHA DO TOCANTINS;TO;-6,43;-47,67
4811;BOTUCATU - SP;BOTUCATU;SP;-22,88;-48,44
4783;BARBOSA - SP;BARBOSA;SP;-21,26;-49,94
2272;ALTO BOA VISTA - MT;ALTO BOA VISTA;MT;-11,67;-51,38
5379;ARAGOMINAS - TO;ARAGOMINAS;TO;-7,16;-48,52
640;BARREIRA - CE;BARREIRA;CE;-4,28;-38,64
5402;CARMOLANDIA - TO;CARMOLANDIA;TO;-7,03;-48,39
4793;BAURU - SP;BAURU;SP;-22,31;-49,06
745;PACOTI - CE;PACOTI;CE;-4,22;-38,92
5180;PORANGABA - SP;PORANGABA;SP;-23,17;-48,12
4844;CAPELA DO ALTO - SP;CAPELA DO ALTO;SP;-23,47;-47,73
925;CAIAPONIA - GO;CAIAPONIA;GO;-16,95;-51,81
1166;CAMPESTRE DO MARANHAO - MA;CAMPESTRE DO MARANHAO;MA;-6,17;-47,36
664;CHOROZINHO - CE;CHOROZINHO;CE;-4,3;-38,49
5024;JUQUITIBA - SP;JUQUITIBA;SP;-23,93;-47,06
777;SAO BENEDITO - CE;SAO BENEDITO;CE;-4,04;-40,86
679;GRACA - CE;GRACA;CE;-4,04;-40,75
5103;NOVA LUZITANIA - SP;NOVA LUZITANIA;SP;-20,85;-50,26
5177;PONTALINDA - SP;PONTALINDA;SP;-20,44;-50,52
5030;LENCOIS PAULISTA - SP;LENCOIS PAULISTA;SP;-22,59;-48,8
1180;COELHO NETO - MA;COELHO NETO;MA;-4,25;-43,01
5353;URANIA - SP;URANIA;SP;-20,24;-50,64
5153;PIEDADE - SP;PIEDADE;SP;-23,71;-47,42
997;ITARUMA - GO;ITARUMA;GO;-18,76;-51,34
1179;CODO - MA;CODO;MA;-4,45;-43,88
5453;NAZARE - TO;NAZARE;TO;-6,37;-47,66
5098;NOVA CASTILHO - SP;NOVA CASTILHO;SP;-20,76;-50,34
4803;BOFETE - SP;BOFETE;SP;-23,1;-48,25
4818;BURITAMA - SP;BURITAMA;SP;-21,06;-50,14
676;FORTIM - CE;FORTIM;CE;-4,45;-37,79
5385;ARAPOEMA - TO;ARAPOEMA;TO;-7,65;-49,06
3749;PARAZINHO - RN;PARAZINHO;RN;-5,22;-35,83
769;REDENCAO - CE;REDENCAO;CE;-4,22;-38,73
5035;LOURDES - SP;LOURDES;SP;-20,96;-50,22
4771;ASPASIA - SP;ASPASIA;SP;-20,15;-50,72
618;ACARAPE - CE;ACARAPE;CE;-4,22;-38,7
4733;AGUDOS - SP;AGUDOS;SP;-22,46;-48,98
5236;SALTO DE PIRAPORA - SP;SALTO DE PIRAPORA;SP;-23,64;-47,57
5258;SANTA SALETE - SP;SANTA SALETE;SP;-20,24;-50,68
5195;QUADRA - SP;QUADRA;SP;-23,29;-48,05
3736;MAXARANGUAPE - RN;MAXARANGUAPE;RN;-5,51;-35,26
4825;CAFELANDIA - SP;CAFELANDIA;SP;-21,8;-49,61
5163;PIRAJUI - SP;PIRAJUI;SP;-21,99;-49,45
5451;MURICILANDIA - TO;MURICILANDIA;TO;-7,14;-48,61
3780;SAO BENTO DO NORTE - RN;SAO BENTO DO NORTE;RN;-5,07;-36,06
5188;PRATANIA - SP;PRATANIA;SP;-22,8;-48,66
746;PACUJA - CE;PACUJA;CE;-3,98;-40,69
1211;ITAIPAVA DO GRAJAU - MA;ITAIPAVA DO GRAJAU;MA;-5,14;-45,79
4775;AVAI - SP;AVAI;SP;-22,14;-49,33
5194;PROMISSAO - SP;PROMISSAO;SP;-21,53;-49,85
5033;LINS - SP;LINS;SP;-21,67;-49,74
4980;ITANHAEM - SP;ITANHAEM;SP;-24,18;-46,78
752;PARAMOTI - CE;PARAMOTI;CE;-4,09;-39,23
2364;RIBEIRAO CASCALHEIRA - MT;RIBEIRAO CASCALHEIRA;MT;-12,94;-51,82
3756;PEDRA GRANDE - RN;PEDRA GRANDE;RN;-5,15;-35,87
3070;MIGUEL ALVES - PI;MIGUEL ALVES;PI;-4,16;-42,89
748;PALMACIA - CE;PALMACIA;CE;-4,15;-38,84
4924;GUAICARA - SP;GUAICARA;SP;-21,62;-49,79
4880;DIRCE REIS - SP;DIRCE REIS;SP;-20,46;-50,6
678;GENERAL SAMPAIO - CE;GENERAL SAMPAIO;CE;-4,05;-39,45
5133;PARDINHO - SP;PARDINHO;SP;-23,08;-48,37
2966;BATALHA - PI;BATALHA;PI;-4,02;-42,07
5338;TORRE DE PEDRA - SP;TORRE DE PEDRA;SP;-23,24;-48,19
3676;CAICARA DO NORTE - RN;CAICARA DO NORTE;RN;-5,09;-35,95
1187;DUQUE BACELAR - MA;DUQUE BACELAR;MA;-4,15;-42,94
4933;GUARANTA - SP;GUARANTA;SP;-21,89;-49,59
1003;JATAI - GO;JATAI;GO;-17,88;-51,71
653;CARIRE - CE;CARIRE;CE;-3,95;-40,47
4810;BOREBI - SP;BOREBI;SP;-22,56;-48,97
3132;SAO JOAO DA FRONTEIRA - PI;SAO JOAO DA FRONTEIRA;PI;-3,95;-41,25
5275;SAO FRANCISCO - SP;SAO FRANCISCO;SP;-20,35;-50,69
4776;AVANHANDAVA - SP;AVANHANDAVA;SP;-21,46;-49,95
1242;MONTES ALTOS - MA;MONTES ALTOS;MA;-5,83;-47,06
5168;PIRATININGA - SP;PIRATININGA;SP;-22,41;-49,13
4814;BREJO ALEGRE - SP;BREJO ALEGRE;SP;-21,16;-50,18
5189;PRESIDENTE ALVES - SP;PRESIDENTE ALVES;SP;-22,1;-49,43
5470;PIRAQUE - TO;PIRAQUE;TO;-6,77;-48,29
5256;SANTA RITA D'OESTE - SP;SANTA RITA D'OESTE;SP;-20,14;-50,83
689;IBIAPINA - CE;IBIAPINA;CE;-3,92;-40,88
1226;LIMA CAMPOS - MA;LIMA CAMPOS;MA;-4,52;-44,46
5377;ANGICO - TO;ANGICO;TO;-6,39;-47,86
5486;SANTA FE DO ARAGUAIA - TO;SANTA FE DO ARAGUAIA;TO;-7,15;-48,72
1258;PEDREIRAS - MA;PEDREIRAS;MA;-4,56;-44,59
1267;POCAO DE PEDRAS - MA;POCAO DE PEDRAS;MA;-4,67;-44,89
743;PACAJUS - CE;PACAJUS;CE;-4,17;-38,46
789;TEJUCUOCA - CE;TEJUCUOCA;CE;-3,98;-39,58
5259;SANTANA DA PONTE PENSA - SP;SANTANA DA PONTE PENSA;SP;-20,25;-50,79
682;GROAIRAS - CE;GROAIRAS;CE;-3,91;-40,38
736;MUCAMBO - CE;MUCAMBO;CE;-3,9;-40,74
4774;AURIFLAMA - SP;AURIFLAMA;SP;-20,68;-50,55
4734;ALAMBARI - SP;ALAMBARI;SP;-23,55;-47,89
3104;PIRACURUCA - PI;PIRACURUCA;PI;-3,92;-41,7
1131;AMARANTE DO MARANHAO - MA;AMARANTE DO MARANHAO;MA;-5,56;-46,74
1325;TRIZIDELA DO VALE - MA;TRIZIDELA DO VALE;MA;-4,53;-44,62
1152;BERNARDO DO MEARIM - MA;BERNARDO DO MEARIM;MA;-4,58;-44,76
1224;LAGOA GRANDE DO MARANHAO - MA;LAGOA GRANDE DO MARANHAO;MA;-4,81;-45,33
5148;PENAPOLIS - SP;PENAPOLIS;SP;-21,42;-50,07
5298;SARAPUI - SP;SARAPUI;SP;-23,64;-47,82
4937;GUAREI - SP;GUAREI;SP;-23,37;-48,18
2505;SANTANA DO ARAGUAIA - PA;SANTANA DO ARAGUAIA;PA;-9,5;-50,62
5124;PALMEIRA D'OESTE - SP;PALMEIRA D'OESTE;SP;-20,41;-50,76
1122;AFONSO CUNHA - MA;AFONSO CUNHA;MA;-4,13;-43,32
